ticket_id,created_at,resolved_at,status,priority,category,environment,assignee,reporter,team,department_requester,tag,sla_target_hours,resolution_hours,sla_breached,satisfaction_score,story_points,reopen_count,is_escalated,sprint
TKT-20980,2025-02-23 21:37,2025-02-24 05:37,Cancelled,High,Task,Production,Fernanda Castro,Paulo Rezende,Squad Gamma,TI,performance,8,8,Sim,2,5,0,Não,
TKT-45056,2025-11-25 02:09,,Not Started,High,Performance,Staging,Diego Rocha,Marina Queiroz,Infra Team,Operações,,8,,,4,3,0,Não,
TKT-43592,2025-04-14 15:31,2025-04-14 18:31,Done,High,Performance,Development,Julia Moraes,Paulo Rezende,Infra Team,TI,performance,8,3,Não,,1,0,Sim,Sprint 24
TKT-14837,2025-03-27 04:23,,Not Started,High,Security,Homologation,  Renata Teixeira,Karen Azevedo,Infra Team,RH,mobile,8,,,2,,0,Não,
TKT-80698,2025-05-18 21:15,,Not Started,Critical,Bug,Staging,Samuel Ribeiro,Leonardo Brito,Squad Alpha,RH,mobile,4,,,,,0,Não,Sprint 2
TKT-79433,2025-04-29 11:39,,Not Started,High,Incident,Staging,Diego Rocha,Eduardo Campos,Squad Gamma,TI,autenticação,8,,,,,0,Não,Sprint 1
TKT-67129,2025-10-09 04:25,2025-10-09 12:25,In Review,Medium,Security,Production,Pedro Henrique,Débora Martins,Squad Gamma,Jurídico,frontend,24,8,Não,,5,1,Sim,
TKT-53818,2025-08-27 21:38,2025-08-28 02:38,Cancelled,Low,Incident,Production,Pedro Henrique,Marcos Duarte,Squad Gamma,Jurídico,,72,5,Sim,,,0,Não,
TKT-29382,2025-07-09 08:34,,In Progress,High,Bug,Development,Mateus Oliveira,Paulo Rezende,Squad Alpha,Operações,,8,,,4,,0,Não,
TKT-51393,05/07/2025 09:14,,Not Started,Medium,Bug,Staging,Carla Mendes,Simone Barros,Infra Team,RH,,24,,,,,2,Não,Sprint 18
TKT-23576,2025-03-19 01:37,,Not Started,MEDIUM,Security,Development,Bruno Lima,Leonardo Brito,Infra Team,Jurídico,mobile,24,,,,8,1,Não,Sprint 11
TKT-59117,2025-10-15 09:31,2025-10-15 13:31,Done,Medium,Change Request,Production,Bruno Lima,Isabel Freitas,Squad Gamma,RH,relatório,24,4,Não,,5,0,Não,Sprint 19
TKT-75917,2025-11-01 01:25,2025-11-01 13:25,Cancelled,Critical,Feature Request,Staging,Helena Pinto,Raquel Torres,Squad Gamma,Financeiro,,4,12,Sim,,8,0,Não,
TKT-47110,2025-12-29 22:56,,Not Started,High,Performance,Homologation,Kaio Santos,Karen Azevedo,Infra Team,Comercial,autenticação,8,,,,,1,Não,Sprint 15
TKT-45045,2025-12-11 12:16,2025-12-11 19:16,In Review,Medium,Security,Development,Gabriel Nunes,Leonardo Brito,Infra Team,Logística,performance,24,7,Não,,1,0,Não,Sprint 3
TKT-69441,2025-04-24 20:02,2025-04-25 07:02,Done,Critical,Feature Request,Development,Helena Pinto,Caio Ramos,Infra Team,Jurídico,acesso,4,11,Não,,2,1,Não,
TKT-51941,2025-04-07 16:54,2025-04-08 08:54,In Review,Critical,Task,Homologation,Bruno Lima,Paulo Rezende,Squad Gamma,Logística,,4,16,Não,,1,1,Não,Sprint 15
TKT-47668,2025-09-29 20:54,2025-09-30 02:54,Cancelled,Medium,Security,Homologation,Mateus Oliveira,Caio Ramos,Squad Gamma,RH,autenticação,24,6,Não,,13,0,Não,Sprint 8
TKT-29306,2025-10-03 19:37,2025-10-04 03:37,Done,Critical,Change Request,Staging,Mateus Oliveira,Marina Queiroz,Squad Gamma,RH,backend,4,8,Não,,13,0,Não,Sprint 4
TKT-60038,2025-09-05 17:31,,In Progress,Low,Security,Homologation,Kaio Santos,Simone Barros,QA Team,Jurídico,performance,72,,,5,13,1,Não,Sprint 20
TKT-13221,2025-10-31 21:37,2025-11-01 04:37,Done,Low,Incident,Homologation,Mateus Oliveira,Amanda Silva,QA Team,RH,,72,7,Sim,,13,1,Não,Sprint 1
TKT-68786,2025-04-20 07:33,2025-04-20 19:33,Done,High,Task,Staging,Fernanda Castro,Thiago Correia,Squad Alpha,Marketing,,8,12,Não,3,,3,Sim,Sprint 7
TKT-23457,2025-01-19 08:57,2025-01-19 09:57,In Review,High,Bug,Staging,Carla Mendes,Eduardo Campos,QA Team,Operações,integração,8,1,Não,,,0,Não,Sprint 15
TKT-31985,2025-02-04 21:11,,Not Started,Critical,Incident,Homologation,Renata Teixeira,Simone Barros,QA Team,Operações,api,4,,,,8,0,Não,
TKT-28600,2025-01-11 09:12,2025-01-11 13:12,Done,MEDIUM,Performance,Homologation,Larissa Vieira,Olivia Vaz,Squad Gamma,Jurídico,integração,24,4,Sim,,13,1,Não,Sprint 18
TKT-17062,2025-03-15 20:17,2025-03-16 02:17,Cancelled,Low,Bug,Staging,Fernanda Castro,Amanda Silva,Infra Team,Marketing,api,72,6,Sim,,,0,Não,
TKT-64246,2025-07-04 05:22,,In Progress,Medium,Feature Request,Production,Yasmin Pereira,Flávia Melo,Squad Gamma,Financeiro,autenticação,24,,,,,0,Não,
TKT-27413,2025-10-25 04:11,,In Progress,High,Task,Homologation,Larissa Vieira,Paulo Rezende,Squad Gamma,Logística,api,8,,,4,3,0,Não,Sprint 13
TKT-90898,2025-05-28 02:05,,In Progress,Medium,Task,Staging,Gabriel Nunes,Amanda Silva,Squad Gamma,TI,,24,,,,13,0,Sim,Sprint 11
TKT-21239,2025-06-04 19:34,2025-06-05 03:34,Cancelled,Low,Task,Staging,Vinicius Araújo,Thiago Correia,QA Team,Logística,performance,72,8,Não,,,0,Não,
TKT-45382,2025-07-30 04:22,,Not Started,Medium,Feature Request,Development,Fernanda Castro,Karen Azevedo,QA Team,Logística,database,24,,,3,1,0,Não,Sprint 17
TKT-46492,2025-06-26 08:37,2025-06-26 19:37,In Review,Critical,Feature Request,Staging,Lucas Ferreira,Paulo Rezende,Infra Team,Operações,acesso,4,11,Não,,5,0,Não,
TKT-67598,2025-02-13 11:08,,In Progress,Low,Task,Production,Natalia Costa,Ricardo Farias,Squad Gamma,Comercial,integração,72,,,,,0,Não,Sprint 22
TKT-83788,2025-07-24 02:40,2025-07-24 08:40,Cancelled,High,Performance,Homologation,Igor Alves,Flávia Melo,Squad Alpha,Marketing,,8,6,Não,,8,0,Não,Sprint 23
TKT-75234,22/07/2025 20:06,2025-07-23 03:06,Done,High,Task,Staging,Helena Pinto,Gustavo Nobre,Squad Gamma,Jurídico,backend,8,7,Não,,1,0,Não,Sprint 9
TKT-39191,2025-02-23 15:45,2025-02-24 05:45,In Review,High,Performance,Homologation,Lucas Ferreira,João Victor,Squad Alpha,RH,acesso,8,14,Sim,,13,0,Não,
TKT-89572,03/03/2025 22:12,,Not Started,Low,Feature Request,Homologation,Diego Rocha,Paulo Rezende,Infra Team,Financeiro,autenticação,72,,,,5,0,Não,Sprint 16
TKT-67833,2025-08-25 02:57,,In Progress,High,Security,Homologation,Renata Teixeira,Eduardo Campos,Squad Alpha,Financeiro,autenticação,8,,,,,0,Não,Sprint 23
TKT-82451,2025-11-18 01:25,2025-11-18 15:25,In Review,High,Change Request,Staging,Ana Souza,Ricardo Farias,Infra Team,Comercial,frontend,8,14,Sim,,,2,Não,Sprint 7
TKT-29142,2025-07-10 14:54,,In Progress,Critical,Performance,Development,Fernanda Castro,Olivia Vaz,Infra Team,Marketing,performance,4,,,,5,0,Não,Sprint 5
TKT-73193,2025-03-13 03:04,2025-03-13 09:04,Cancelled,Low,Feature Request,Production,Fernanda Castro,Eduardo Campos,Squad Alpha,Comercial,,72,6,Sim,,,0,Não,Sprint 20
TKT-46315,2025-07-16 03:41,,In Progress,Low,Performance,Staging,Vinicius Araújo,João Victor,Squad Gamma,Comercial,autenticação,72,,,,1,0,Não,Sprint 2
TKT-79397,2025-09-01 10:52,,In Progress,High,Incident,Homologation,Diego Rocha,Patricia Leal,QA Team,Marketing,autenticação,8,,,,,0,Não,Sprint 19
TKT-73748,2025-11-20 11:36,2025-11-20 16:36,Done,Low,Bug,Production,Samuel Ribeiro,João Victor,Squad Gamma,RH,integração,72,5,Sim,,,1,Não,Sprint 11
TKT-59111,2025-10-08 22:21,,Not Started,High,Security,Homologation,Lucas Ferreira,João Victor,Squad Gamma,Operações,acesso,8,,,,1,0,Não,Sprint 15
TKT-59087,2025-03-25 19:47,,Not Started,Low,Feature Request,Production,Samuel Ribeiro,Marina Queiroz,Squad Alpha,Financeiro,,72,,,,8,0,Não,Sprint 13
TKT-37059,2025-07-24 11:21,2025-07-25 00:21,Cancelled,Critcal,Task,Development,Vinicius Araújo,Karen Azevedo,QA Team,Comercial,api,4,13,Não,5,3,3,Não,Sprint 18
TKT-44660,2025-06-06 17:09,2025-06-06 20:09,Done,High,Task,Production,Lucas Ferreira,Thiago Correia,Squad Gamma,Marketing,,8,3,Não,2,13,0,Não,
TKT-76165,2025-02-09 01:30,2025-02-09 15:30,Done,High,Security,Production,Igor Alves,Marcos Duarte,Squad Gamma,Financeiro,,8,14,Sim,,8,0,Não,Sprint 3
TKT-53622,2025-02-09 18:39,2025-02-10 02:39,Done,High,Task,Development,Mateus Oliveira,Thiago Correia,Squad Gamma,Marketing,acesso,8,8,Não,,,0,Sim,
TKT-25344,2025-03-31 13:59,2025-03-31 18:59,In Review,Low,Feature Request,Staging,Natalia Costa,Marcos Duarte,Squad Alpha,Comercial,,72,5,Não,,,0,Não,
TKT-95205,2025-01-17 12:53,,In Progress,Medium,Task,Staging,Natalia Costa,Olivia Vaz,Squad Alpha,Marketing,relatório,24,,,,13,0,Não,Sprint 10
TKT-66154,16/09/2025 18:43,,In Progress,Hig,Feature Request,Development,Julia Moraes,Raquel Torres,Squad Alpha,TI,performance,8,,,,3,2,Não,Sprint 11
TKT-26232,2025-10-14 00:11,,Not Started,Low,Performance,Homologation,Ana Souza,Caio Ramos,Infra Team,Comercial,database,72,,,3,13,1,Não,Sprint 11
TKT-80573,2025-03-21 18:31,,Not Started,HIGH,Performance,Development,Helena Pinto,Gustavo Nobre,QA Team,Marketing,autenticação,8,,,,13,0,Não,Sprint 24
TKT-58963,2025-02-17 22:58,,In Progress,Critical,Incident,Production,Gabriel Nunes,Débora Martins,Squad Gamma,Jurídico,performance,4,,,,2,0,Não,Sprint 22
TKT-50127,2025-02-07 00:30,2025-02-07 08:30,Done,High,Incident,Development,Bruno Lima,Flávia Melo,Squad Gamma,Financeiro,database,8,8,Não,,13,0,Não,
TKT-54255,2025-03-01 16:16,,In Progress,Hig,Security,Staging,Gabriel Nunes,Simone Barros,QA Team,Operações,integração,8,,,5,,2,Sim,Sprint 11
TKT-57306,2025-02-11 11:14,,Not Started,Low,Task,Staging,Natalia Costa,Patricia Leal,Squad Alpha,Operações,,72,,,,5,0,Não,Sprint 14
TKT-46673,2025-08-06 23:50,2025-08-07 02:50,Cancelled,Low,Feature Request,Staging,Fernanda Castro,Patricia Leal,Squad Alpha,Operações,mobile,72,3,Não,,,0,Não,
TKT-30147,2025-05-23 19:29,2025-05-24 00:29,Cancelled,Low,Bug,Production,Yasmin Pereira,Leonardo Brito,Squad Alpha,Operações,autenticação,72,5,Sim,,1,0,Não,
TKT-98040,09/27/2025 18:54,2025-09-27 22:54,In Review,Low,Bug,Production,Helena Pinto,Marina Queiroz,Infra Team,RH,,72,4,Não,,3,0,Sim,Sprint 5
TKT-67122,07/03/2025 10:47,,Not Started,Critical,Bug,Development,Diego Rocha,Marina Queiroz,Squad Gamma,Marketing,backend,4,,,,2,0,Não,Sprint 4
TKT-34977,30/11/2025 19:27,2025-12-01 00:27,Done,High,Incident,Staging,Tatiane Gomes,Flávia Melo,Squad Gamma,Jurídico,mobile,8,5,Sim,,8,0,Não,Sprint 7
TKT-16568,2025-06-29 07:31,2025-06-29 18:31,Done,High,Feature Request,Staging,Larissa Vieira,Flávia Melo,Squad Gamma,Financeiro,,8,11,Não,,,0,Não,Sprint 21
TKT-67649,2025-11-16 23:22,,In Progress,Low,Security,Homologation,Igor Alves,Nelson Cardoso,QA Team,Marketing,,72,,,,13,2,Não,Sprint 11
TKT-28510,2025-08-29 17:11,2025-08-30 05:11,Done,Critical,Change Request,Staging,Natalia Costa,João Victor,Infra Team,TI,autenticação,4,12,Não,,,0,Não,Sprint 20
TKT-79619,2025-06-11 15:06,2025-06-11 18:06,In Review,Low,Performance,Production,Samuel Ribeiro,Thiago Correia,Squad Alpha,Financeiro,frontend,72,3,Sim,4,,0,Não,Sprint 24
TKT-29498,2025-10-01 10:51,,In Progress,Medium,Change Request,Staging,Samuel Ribeiro,João Victor,QA Team,Jurídico,autenticação,24,,,,,0,Não,Sprint 7
TKT-89297,2025-08-17 06:13,2025-08-17 14:13,In Review,Medium,Incident,Staging,Julia Moraes,Débora Martins,QA Team,Jurídico,performance,24,8,Não,,,0,Não,
TKT-94591,2025-10-27 19:40,2025-10-28 00:40,In Review,Medium,Security,Development,Fernanda Castro,Gustavo Nobre,Squad Alpha,Comercial,,24,5,Sim,,8,2,Não,Sprint 10
TKT-48449,2025-12-29 18:41,,In Progress,Critical,Change Request,Homologation,Renata Teixeira,Eduardo Campos,QA Team,RH,integração,4,,,5,2,1,Não,Sprint 6
TKT-97142,2025-11-20 17:36,2025-11-21 01:36,Done,Low,Task,Development,Igor Alves,Débora Martins,Squad Gamma,Comercial,api,72,8,Não,4,5,0,Não,Sprint 15
TKT-10223,05/06/2025 01:13,2025-05-06 13:13,Done,High,Change Request,Production,Gabriel Nunes,Isabel Freitas,Squad Alpha,Jurídico,backend,8,12,Sim,,13,0,Não,Sprint 13
TKT-42061,2025-08-11 06:53,,Not Started,Low,Change Request,Staging,Mateus Oliveira,Marcos Duarte,Squad Gamma,RH,database,72,,,,,1,Sim,Sprint 15
TKT-81627,11/05/2025 05:01,2025-11-05 08:01,Done,Medium,Change Request,Homologation,Vinicius Araújo,Caio Ramos,QA Team,Logística,,24,3,Não,5,,0,Não,Sprint 17
TKT-71268,2025-04-14 20:36,,Not Started,Low,Bug,Production,Renata Teixeira,Amanda Silva,QA Team,Marketing,,72,,,,,0,Não,Sprint 7
TKT-30482,2025-10-20 17:40,,Not Started,Low,Change Request,Development,  Helena Pinto,Leonardo Brito,Squad Gamma,Comercial,frontend,72,,,,,0,Não,Sprint 24
TKT-27539,2025-03-23 20:10,2025-03-24 07:10,Done,Medium,Feature Request,Development,Lucas Ferreira,Marcos Duarte,QA Team,TI,,24,11,Não,,13,0,Não,Sprint 24
TKT-40413,23/11/2025 23:40,2025-11-24 08:40,In Review,Medium,Security,Homologation,Yasmin Pereira,Débora Martins,Squad Gamma,Jurídico,,24,9,Não,,8,0,Não,Sprint 7
TKT-41554,2025-08-12 10:36,2025-08-12 21:36,Done,Medium,Bug,Development,  Tatiane Gomes,Leonardo Brito,Squad Gamma,Marketing,frontend,24,11,Não,,,0,Não,Sprint 17
TKT-69634,2025-03-14 00:21,2025-03-14 05:21,Cancelled,Low,Feature Request,Production,Renata Teixeira,Olivia Vaz,Squad Alpha,Logística,backend,72,5,Não,,,0,Não,
TKT-58201,2025-06-23 16:54,,In Progress,Critical,Security,Homologation,Renata Teixeira,Thiago Correia,Infra Team,TI,,4,,,2,,0,Não,Sprint 21
TKT-92629,2025-10-21 23:06,2025-10-22 09:06,Done,Critical,Feature Request,Production,Pedro Henrique,Marcos Duarte,Infra Team,Logística,acesso,4,10,Não,,1,0,Não,Sprint 18
TKT-92821,2025-06-22 01:54,2025-06-22 09:54,Done,Medium,Incident,Development,Renata Teixeira,Thiago Correia,Squad Gamma,TI,acesso,24,8,Não,,,0,Não,Sprint 5
TKT-38834,2025-09-08 10:26,,Not Started,Medium,Performance,Homologation,Larissa Vieira,Débora Martins,Infra Team,Marketing,,24,,,,,0,Não,Sprint 9
TKT-39393,2025-12-31 08:46,,Not Started,Low,Feature Request,Staging,Renata Teixeira,Olivia Vaz,Squad Gamma,Marketing,database,72,,,,,0,Não,Sprint 7
TKT-69491,2025-04-05 21:52,,In Progress,High,Incident,Staging,Diego Rocha,Thiago Correia,Squad Gamma,TI,,8,,,5,8,0,Não,
TKT-29960,2025-12-28 17:08,,Not Started,Medium,Feature Request,Development,Yasmin Pereira,Thiago Correia,QA Team,Jurídico,api,24,,,3,5,0,Sim,Sprint 10
TKT-55590,2025-09-17 19:50,2025-09-18 01:50,In Review,Low,Change Request,Staging,Igor Alves,Simone Barros,Squad Alpha,Jurídico,frontend,72,6,Não,,,1,Não,Sprint 12
TKT-19725,13/07/2025 22:14,2025-07-14 04:14,In Review,High,Feature Request,Homologation,Diego Rocha,Débora Martins,Squad Gamma,Marketing,database,8,6,Sim,,,1,Não,Sprint 22
TKT-75638,2025-05-19 23:32,,In Progress,low,Task,Homologation,Vinicius Araújo,Nelson Cardoso,QA Team,RH,frontend,72,,,,13,0,Não,Sprint 15
TKT-29272,2025-12-16 22:20,,Not Started,High,Security,Staging,Igor Alves,Marcos Duarte,QA Team,Marketing,backend,8,,,4,1,0,Não,Sprint 8
TKT-50792,2025-05-01 03:05,2025-05-01 10:05,Done,Low,Task,Production,Carla Mendes,Marcos Duarte,Squad Alpha,Logística,,72,7,Sim,,,1,Sim,Sprint 16
TKT-79210,2025-06-10 08:59,,In Progress,High,Task,Production,Carla Mendes,Paulo Rezende,Squad Alpha,RH,,8,,,,,0,Não,Sprint 16
TKT-51276,11/06/2025 18:33,2025-11-06 22:33,Cancelled,Medium,Bug,Development,Carla Mendes,Thiago Correia,Infra Team,Logística,performance,24,4,Sim,,3,0,Não,Sprint 6
TKT-13567,2025-05-31 22:53,2025-06-01 14:53,Done,High,Incident,Production,Ana Souza,Flávia Melo,Squad Gamma,Financeiro,integração,8,16,Sim,,8,0,Não,
TKT-27132,2025-01-04 21:05,2025-01-05 14:05,Done,Critical,Change Request,Staging,Igor Alves,Leonardo Brito,Squad Gamma,Jurídico,backend,4,17,Não,,2,0,Não,
TKT-20786,05/21/2025 13:21,,In Progress,Low,Incident,Production,Yasmin Pereira,Olivia Vaz,QA Team,Financeiro,relatório,72,,,,,2,Não,
TKT-77147,2025-09-20 07:01,,In Progress,High,Change Request,Homologation,Larissa Vieira,Isabel Freitas,Squad Alpha,Comercial,relatório,8,,,,13,0,Não,Sprint 16
TKT-43020,2025-05-27 09:30,2025-05-27 14:30,Cancelled,Low,Task,Production,  Gabriel Nunes,Marina Queiroz,Squad Alpha,Marketing,integração,72,5,Não,,,0,Não,Sprint 2
TKT-81750,2025-09-08 09:07,2025-09-08 18:07,In Review,Medium,Bug,Development,Helena Pinto,Marcos Duarte,QA Team,Operações,database,24,9,Sim,4,13,0,Não,
TKT-96822,2025-04-14 06:15,2025-04-14 15:15,Done,High,Security,Development,  Bruno Lima,Thiago Correia,Squad Alpha,Jurídico,backend,8,9,Não,3,,0,Não,
TKT-93032,2025-04-19 11:45,2025-04-19 22:45,Done,High,Change Request,Development,Natalia Costa,Débora Martins,QA Team,Operações,relatório,8,11,Não,,2,0,Não,Sprint 21
TKT-68855,2025-11-16 04:43,2025-11-16 13:43,In Review,Medium,Incident,Homologation,Larissa Vieira,Leonardo Brito,Squad Alpha,Comercial,mobile,24,9,Sim,,5,0,Não,
TKT-13437,2025-08-13 22:29,,Not Started,MEDIUM,Feature Request,Staging,Tatiane Gomes,Débora Martins,Squad Gamma,Logística,,24,,,,1,0,Não,
TKT-26407,2025-03-30 05:54,2025-03-30 14:54,Done,critical,Bug,Homologation,Helena Pinto,Marina Queiroz,Squad Alpha,Jurídico,backend,4,9,Não,4,5,0,Sim,
TKT-11739,26/09/2025 17:39,2025-09-27 00:39,In Review,High,Bug,Homologation,Igor Alves,Marina Queiroz,Squad Alpha,RH,backend,8,7,Não,3,5,0,Não,Sprint 3
TKT-69890,2025-10-12 09:20,2025-10-12 13:20,Done,Low,Incident,Development,Fernanda Castro,Simone Barros,QA Team,RH,,72,4,Sim,,13,0,Não,Sprint 1
TKT-89829,15/06/2025 19:24,,Not Started,Low,Task,Development,  Bruno Lima,Karen Azevedo,Squad Alpha,RH,database,72,,,4,1,2,Não,
TKT-67071,2025-10-09 09:28,2025-10-09 14:28,Done,Low,Security,Staging,Tatiane Gomes,Marina Queiroz,Squad Alpha,Financeiro,api,72,5,Sim,,5,0,Não,Sprint 3
TKT-27235,2025-01-07 17:31,,In Progress,Critical,Performance,Homologation,Bruno Lima,Nelson Cardoso,Infra Team,TI,frontend,4,,,,5,0,Não,
TKT-38861,2025-06-21 21:51,2025-06-22 10:51,Cancelled,Critical,Security,Development,Pedro Henrique,Marina Queiroz,QA Team,RH,acesso,4,13,Sim,,13,0,Sim,Sprint 10
TKT-52189,2025-07-25 07:45,2025-07-25 18:45,Done,Critical,Task,Production,Larissa Vieira,Flávia Melo,Squad Gamma,Comercial,,4,11,Sim,,,0,Não,Sprint 3
TKT-84970,2025-01-02 01:18,,In Progress,Critical,Security,Development,Natalia Costa,Marcos Duarte,Infra Team,RH,performance,4,,,3,5,0,Não,Sprint 7
TKT-40406,2025-11-16 02:06,,In Progress,High,Feature Request,Homologation,Mateus Oliveira,Isabel Freitas,Squad Gamma,Logística,database,8,,,,1,1,Não,Sprint 6
TKT-20756,2025-09-10 18:41,,In Progress,Medium,Feature Request,Homologation,Diego Rocha,Nelson Cardoso,Squad Gamma,Marketing,database,24,,,,2,0,Não,Sprint 24
TKT-26603,2025-05-24 23:41,2025-05-25 04:41,Cancelled,Medium,Incident,Production,Natalia Costa,Ricardo Farias,Squad Alpha,Comercial,,24,5,Sim,4,,0,Não,Sprint 2
TKT-42241,2025-03-04 11:16,2025-03-05 01:16,Cancelled,High,Performance,Development,Julia Moraes,Eduardo Campos,Infra Team,Logística,,8,14,Sim,5,5,0,Sim,
TKT-14333,2025-09-10 10:30,2025-09-10 13:30,Cancelled,Low,Bug,Development,Tatiane Gomes,Paulo Rezende,Squad Alpha,RH,performance,72,3,Não,,,0,Não,
TKT-40425,2025-08-12 12:55,2025-08-12 19:55,Cancelled,Medium,Security,Development,Samuel Ribeiro,Caio Ramos,Squad Gamma,Comercial,api,24,7,Sim,,,0,Não,Sprint 9
TKT-75424,30/06/2025 21:37,,In Progress,High,Feature Request,Development,Diego Rocha,Karen Azevedo,QA Team,RH,,8,,,5,5,0,Não,Sprint 15
TKT-38885,2025-05-27 02:00,,In Progress,Medium,Change Request,Homologation,Renata Teixeira,Marina Queiroz,Squad Alpha,Logística,,24,,,5,,0,Não,Sprint 20
TKT-98804,2025-10-18 15:33,2025-10-18 19:33,In Review,Medium,Bug,Homologation,Carla Mendes,Olivia Vaz,Squad Gamma,TI,mobile,24,4,Sim,3,8,0,Não,Sprint 4
TKT-45819,2025-08-04 22:21,2025-08-05 08:21,Done,High,Feature Request,Staging,Ana Souza,Gustavo Nobre,Squad Gamma,Marketing,,8,10,Sim,,8,0,Não,Sprint 14
TKT-78778,09/01/2025 21:50,,In Progress,Low,Performance,Homologation,Samuel Ribeiro,Patricia Leal,Squad Gamma,Operações,,72,,,2,13,0,Não,Sprint 15
TKT-97403,2025-08-14 08:57,2025-08-14 15:57,Cancelled,Low,Change Request,Development,Carla Mendes,Marcos Duarte,Squad Alpha,Comercial,integração,72,7,Sim,,5,0,Não,
TKT-96543,2025-06-04 17:07,,Not Started,HIGH,Incident,Development,Pedro Henrique,Gustavo Nobre,Squad Gamma,Marketing,,8,,,,13,2,Não,Sprint 23
TKT-90466,2025-03-16 19:52,2025-03-17 04:52,In Review,Medium,Task,Homologation,Carla Mendes,Marcos Duarte,QA Team,Comercial,frontend,24,9,Não,3,,0,Não,Sprint 20
TKT-45472,2025-03-10 04:06,2025-03-10 08:06,Done,Medium,Performance,Production,Ana Souza,Simone Barros,QA Team,Comercial,,24,4,Não,,13,0,Sim,Sprint 2
TKT-57697,28/05/2025 03:02,2025-05-28 13:02,Cancelled,High,Performance,Staging,  Yasmin Pereira,Patricia Leal,Squad Alpha,Operações,,8,10,Sim,,,0,Não,Sprint 11
TKT-36275,2025-11-10 18:27,2025-11-10 23:27,In Review,MEDIUM,Incident,Homologation,Igor Alves,Isabel Freitas,Squad Alpha,RH,backend,24,5,Não,,,1,Não,
TKT-44777,2025-04-06 00:43,,In Progress,Low,Incident,Development,Carla Mendes,Patricia Leal,Squad Alpha,Financeiro,api,72,,,,,0,Não,Sprint 20
TKT-77385,2025-07-09 03:37,2025-07-09 11:37,Done,Medium,Change Request,Production,  Mateus Oliveira,Marina Queiroz,Squad Gamma,RH,performance,24,8,Não,,13,0,Não,Sprint 20
TKT-78575,2025-09-26 19:09,2025-09-27 02:09,Done,Medium,Performance,Staging,Bruno Lima,Isabel Freitas,Infra Team,Comercial,api,24,7,Não,,2,0,Sim,
TKT-82079,2025-07-30 22:40,,In Progress,High,Change Request,Development,Helena Pinto,Isabel Freitas,QA Team,Logística,acesso,8,,,,8,1,Não,Sprint 8
TKT-54813,2025-11-17 14:50,,Not Started,High,Change Request,Production,  Igor Alves,Flávia Melo,QA Team,Financeiro,database,8,,,,,1,Não,
TKT-21338,2025-02-02 07:28,,In Progress,Low,Task,Staging,Igor Alves,Patricia Leal,Squad Gamma,RH,,72,,,,1,0,Não,
TKT-81225,2025-01-12 23:33,2025-01-13 08:33,Done,High,Task,Development,Carla Mendes,Simone Barros,Infra Team,Financeiro,acesso,8,9,Não,,,0,Não,Sprint 21
TKT-28156,2025-10-24 08:44,,Not Started,High,Security,Production,Julia Moraes,Marina Queiroz,Squad Gamma,Marketing,performance,8,,,,8,0,Não,Sprint 18
TKT-61020,2025-11-13 19:43,,Not Started,High,Task,Homologation,Carla Mendes,Amanda Silva,Squad Gamma,Comercial,integração,8,,,,2,0,Não,Sprint 20
TKT-83231,2025-12-29 06:20,2025-12-29 12:20,Done,High,Security,Development,Lucas Ferreira,Caio Ramos,QA Team,Marketing,database,8,6,Não,,,0,Não,
